stop_id,stop_name,stop_lat,stop_lon,mode,modes_available,fare_tier,route_ids,n_routes,avg_headway_min,transit_mode_diversity,schedule_available,source_feed
transjakarta_1-10 Sarinah,Sarinah,-6.18814468383789,106.822967529297,BRT,"[""BRT""]",1,"[""1"", ""10D"", ""10K"", ""11K"", ""11Q"", ""13"", ""13A"", ""13C"", ""13D"", ""13E"", ""1E"", ""1H"", ""1M"", ""1N"", ""1P"", ""1R"", ""3E"", ""3F"", ""4D"", ""4F"", ""5C"", ""5F"", ""5M"", ""6"", ""6A"", ""6B"", ""6P"", ""6R"", ""7B"", ""7D"", ""7P"", ""8E"", ""8K"", ""9D"", ""9H"", ""JAK-1"", ""JAK-10"", ""JAK-11"", ""JAK-12"", ""JAK-14"", ""JAK-24"", ""JAK-34"", ""JAK-36"", ""JAK-37"", ""JAK-38"", ""JAK-39"", ""JAK-40"", ""JAK-44"", ""JAK-45"", ""JAK-47"", ""JAK-50"", ""JAK-51"", ""JAK-56"", ""JAK-58"", ""JAK-59"", ""JAK-60"", ""JAK-61"", ""JAK-64"", ""JAK-7"", ""JAK-72"", ""JAK-75"", ""JAK-77"", ""JAK-8"", ""JAK-88"", ""JAK.09"", ""JAK.10A"", ""JAK.10B"", ""JAK.112"", ""JAK.117"", ""JAK.13"", ""JAK.35"", ""JAK.41"", ""JAK.42"", ""JAK.43"", ""JAK.46"", ""JAK.49"", ""JAK.52"", ""JAK.53"", ""JAK.54"", ""JAK.71"", ""JAK.73"", ""JAK.74"", ""JAK.80"", ""JAK.84"", ""JAK.85"", ""OK-15"", ""OK-16"", ""OK-17"", ""OK-18"", ""OK-19"", ""OK-2"", ""OK-20"", ""OK-21"", ""OK-22"", ""OK-25"", ""OK-26"", ""OK-27"", ""OK-28"", ""OK-29"", ""OK-3"", ""OK-30"", ""OK-31"", ""OK-32"", ""OK-33"", ""OK-4"", ""OK-5"", ""OK-6"", ""S12"", ""S23"", ""S31"", ""TR1"", ""TR2""]",112,10.0,1,False,transjakarta
transjakarta_1-11 Bank Indonesia,Bank Indonesia,-6.18267822265625,106.822822570801,BRT,"[""BRT""]",1,"[""1"", ""10D"", ""10K"", ""11K"", ""11Q"", ""13"", ""13A"", ""13C"", ""13D"", ""13E"", ""1E"", ""1H"", ""1M"", ""1N"", ""1P"", ""1R"", ""3E"", ""3F"", ""4D"", ""4F"", ""5C"", ""5F"", ""5M"", ""6"", ""6A"", ""6B"", ""6P"", ""6R"", ""7B"", ""7D"", ""7P"", ""8E"", ""8K"", ""9D"", ""9H"", ""JAK-1"", ""JAK-10"", ""JAK-11"", ""JAK-12"", ""JAK-14"", ""JAK-24"", ""JAK-34"", ""JAK-36"", ""JAK-37"", ""JAK-38"", ""JAK-39"", ""JAK-40"", ""JAK-44"", ""JAK-45"", ""JAK-47"", ""JAK-50"", ""JAK-51"", ""JAK-56"", ""JAK-58"", ""JAK-59"", ""JAK-60"", ""JAK-61"", ""JAK-64"", ""JAK-7"", ""JAK-72"", ""JAK-75"", ""JAK-77"", ""JAK-8"", ""JAK-88"", ""JAK.09"", ""JAK.10A"", ""JAK.10B"", ""JAK.112"", ""JAK.117"", ""JAK.13"", ""JAK.35"", ""JAK.41"", ""JAK.42"", ""JAK.43"", ""JAK.46"", ""JAK.49"", ""JAK.52"", ""JAK.53"", ""JAK.54"", ""JAK.71"", ""JAK.73"", ""JAK.74"", ""JAK.80"", ""JAK.84"", ""JAK.85"", ""OK-15"", ""OK-16"", ""OK-17"", ""OK-18"", ""OK-19"", ""OK-2"", ""OK-20"", ""OK-21"", ""OK-22"", ""OK-25"", ""OK-26"", ""OK-27"", ""OK-28"", ""OK-29"", ""OK-3"", ""OK-30"", ""OK-31"", ""OK-32"", ""OK-33"", ""OK-4"", ""OK-5"", ""OK-6"", ""S12"", ""S23"", ""S31"", ""TR1"", ""TR2""]",112,10.0,1,False,transjakarta
transjakarta_1-12 Monas,Monumen Nasional,-6.17621421813965,106.822868347168,BRT,"[""BRT""]",1,"[""1"", ""10D"", ""10K"", ""11K"", ""11Q"", ""13"", ""13A"", ""13C"", ""13D"", ""13E"", ""1A"", ""1E"", ""1H"", ""1M"", ""1N"", ""1P"", ""1R"", ""2"", ""3E"", ""3F"", ""4D"", ""4F"", ""5C"", ""5F"", ""5M"", ""6"", ""6A"", ""6B"", ""6P"", ""6R"", ""7B"", ""7D"", ""7P"", ""8E"", ""8K"", ""9D"", ""9H"", ""JAK-1"", ""JAK-10"", ""JAK-11"", ""JAK-12"", ""JAK-14"", ""JAK-24"", ""JAK-34"", ""JAK-36"", ""JAK-37"", ""JAK-38"", ""JAK-39"", ""JAK-40"", ""JAK-44"", ""JAK-45"", ""JAK-47"", ""JAK-50"", ""JAK-51"", ""JAK-56"", ""JAK-58"", ""JAK-59"", ""JAK-60"", ""JAK-61"", ""JAK-64"", ""JAK-7"", ""JAK-72"", ""JAK-75"", ""JAK-77"", ""JAK-8"", ""JAK-88"", ""JAK.09"", ""JAK.10A"", ""JAK.10B"", ""JAK.112"", ""JAK.117"", ""JAK.13"", ""JAK.35"", ""JAK.41"", ""JAK.42"", ""JAK.43"", ""JAK.46"", ""JAK.49"", ""JAK.52"", ""JAK.53"", ""JAK.54"", ""JAK.71"", ""JAK.73"", ""JAK.74"", ""JAK.80"", ""JAK.84"", ""JAK.85"", ""OK-15"", ""OK-16"", ""OK-17"", ""OK-18"", ""OK-19"", ""OK-2"", ""OK-20"", ""OK-21"", ""OK-22"", ""OK-25"", ""OK-26"", ""OK-27"", ""OK-28"", ""OK-29"", ""OK-3"", ""OK-30"", ""OK-31"", ""OK-32"", ""OK-33"", ""OK-4"", ""OK-5"", ""OK-6"", ""S12"", ""S23"", ""S31"", ""TR1"", ""TR2""]",114,10.0,1,False,transjakarta
transjakarta_1-13 Harmoni Central Busway,Harmoni,-6.16593790054321,106.820472717285,BRT,"[""BRT""]",1,"[""1"", ""13"", ""1A"", ""1E"", ""1R"", ""2"", ""3"", ""3E"", ""4D"", ""5C"", ""6A"", ""8"", ""8A"", ""8K"", ""9D"", ""9H""]",16,10.0,1,False,transjakarta
transjakarta_1-14 Sawah Besar,Sawah Besar,-6.1603889465332,106.819259643555,BRT,"[""BRT""]",1,"[""1"", ""1A"", ""1R""]",3,10.0,1,False,transjakarta
transjakarta_1-15 Mangga Besar,Mangga Besar,-6.15218019485474,106.8173828125,BRT,"[""BRT""]",1,"[""1"", ""1A"", ""1R""]",3,10.0,1,False,transjakarta
transjakarta_1-16 Olimo,Olimo,-6.14930391311646,106.816703796387,BRT,"[""BRT""]",1,"[""1"", ""1A"", ""1R""]",3,10.0,1,False,transjakarta
transjakarta_1-17 Glodok,Glodok,-6.1445517539978,106.815475463867,BRT,"[""BRT""]",1,"[""1"", ""1A"", ""1R""]",3,10.0,1,False,transjakarta
transjakarta_1-18 Stasiun Kota atv,Kota,-6.13776874542236,106.813743591309,BRT,"[""BRT""]",1,"[""1"", ""12"", ""12B"", ""1A"", ""1C"", ""1K"", ""1R"", ""4C"", ""4D"", ""7C"", ""8D""]",11,10.0,1,False,transjakarta
transjakarta_467389019,Bank Indonesia,-6.18475580215454,106.823211669922,BRT,"[""BRT""]",1,"[""1"", ""10D"", ""10K"", ""11K"", ""11Q"", ""13"", ""13A"", ""13C"", ""13D"", ""13E"", ""1E"", ""1H"", ""1M"", ""1N"", ""1P"", ""1R"", ""3E"", ""3F"", ""4D"", ""4F"", ""5C"", ""5F"", ""5M"", ""6"", ""6A"", ""6B"", ""6P"", ""6R"", ""7B"", ""7D"", ""7P"", ""8E"", ""8K"", ""9D"", ""9H"", ""JAK-1"", ""JAK-10"", ""JAK-11"", ""JAK-12"", ""JAK-14"", ""JAK-24"", ""JAK-34"", ""JAK-36"", ""JAK-37"", ""JAK-38"", ""JAK-39"", ""JAK-40"", ""JAK-44"", ""JAK-45"", ""JAK-47"", ""JAK-50"", ""JAK-51"", ""JAK-56"", ""JAK-58"", ""JAK-59"", ""JAK-60"", ""JAK-61"", ""JAK-64"", ""JAK-7"", ""JAK-72"", ""JAK-75"", ""JAK-77"", ""JAK-8"", ""JAK-88"", ""JAK.09"", ""JAK.10A"", ""JAK.10B"", ""JAK.112"", ""JAK.117"", ""JAK.13"", ""JAK.35"", ""JAK.41"", ""JAK.42"", ""JAK.43"", ""JAK.46"", ""JAK.49"", ""JAK.52"", ""JAK.53"", ""JAK.54"", ""JAK.71"", ""JAK.73"", ""JAK.74"", ""JAK.80"", ""JAK.84"", ""JAK.85"", ""OK-15"", ""OK-16"", ""OK-17"", ""OK-18"", ""OK-19"", ""OK-2"", ""OK-20"", ""OK-21"", ""OK-22"", ""OK-25"", ""OK-26"", ""OK-27"", ""OK-28"", ""OK-29"", ""OK-3"", ""OK-30"", ""OK-31"", ""OK-32"", ""OK-33"", ""OK-4"", ""OK-5"", ""OK-6"", ""S12"", ""S23"", ""S31"", ""TR1"", ""TR2""]",112,10.0,1,False,transjakarta
transjakarta_Blok M atv,"Blok M, platform 1",-6.2432975769043,106.801002502441,BRT,"[""BRT""]",1,"[""1""]",1,10.0,1,False,transjakarta
transjakarta_Dukuh Atas,Dukuh Atas 2,-6.20429992675781,106.823440551758,BRT,"[""BRT""]",1,"[""1"", ""10D"", ""10K"", ""11K"", ""11Q"", ""13"", ""13A"", ""13C"", ""13D"", ""13E"", ""1E"", ""1H"", ""1M"", ""1N"", ""1P"", ""1R"", ""3E"", ""3F"", ""4D"", ""4F"", ""5F"", ""5M"", ""6"", ""6A"", ""6B"", ""6P"", ""6R"", ""7B"", ""7D"", ""7P"", ""8E"", ""8K"", ""9D"", ""9H"", ""JAK-1"", ""JAK-10"", ""JAK-11"", ""JAK-12"", ""JAK-14"", ""JAK-24"", ""JAK-34"", ""JAK-36"", ""JAK-37"", ""JAK-38"", ""JAK-39"", ""JAK-40"", ""JAK-44"", ""JAK-45"", ""JAK-47"", ""JAK-50"", ""JAK-51"", ""JAK-56"", ""JAK-58"", ""JAK-59"", ""JAK-60"", ""JAK-61"", ""JAK-64"", ""JAK-7"", ""JAK-72"", ""JAK-75"", ""JAK-77"", ""JAK-8"", ""JAK-88"", ""JAK.09"", ""JAK.10A"", ""JAK.10B"", ""JAK.112"", ""JAK.117"", ""JAK.13"", ""JAK.35"", ""JAK.41"", ""JAK.42"", ""JAK.43"", ""JAK.46"", ""JAK.49"", ""JAK.52"", ""JAK.53"", ""JAK.54"", ""JAK.71"", ""JAK.73"", ""JAK.74"", ""JAK.80"", ""JAK.84"", ""JAK.85"", ""OK-15"", ""OK-16"", ""OK-17"", ""OK-18"", ""OK-19"", ""OK-2"", ""OK-20"", ""OK-21"", ""OK-22"", ""OK-25"", ""OK-26"", ""OK-27"", ""OK-28"", ""OK-29"", ""OK-3"", ""OK-30"", ""OK-31"", ""OK-32"", ""OK-33"", ""OK-4"", ""OK-5"", ""OK-6"", ""S12"", ""S23"", ""S31"", ""TR1"", ""TR2""]",111,10.0,1,False,transjakarta
transjakarta_Fresh Market PIK,Fresh Market PIK,-6.10311555862427,106.741088867188,BRT,"[""BRT""]",1,"[""1A""]",1,10.0,1,False,transjakarta
transjakarta_PIK Mall,PIK Avenue,-6.10857248306274,106.739639282227,BRT,"[""BRT""]",1,"[""1A""]",1,10.0,1,False,transjakarta
transjakarta_Ruko Cordoba,Ruko Cordoba,-6.11247158050537,106.743583679199,BRT,"[""BRT""]",1,"[""1A""]",1,10.0,1,False,transjakarta
transjakarta_Waterboom (arah Monas),Waterbom Jakarta,-6.11298990249634,106.749298095703,BRT,"[""BRT""]",1,"[""1A""]",1,10.0,1,False,transjakarta
transjakarta_RS. Pantai Indah Kapuk,RS PIK / Hotel Ozone,-6.11239767074585,106.752517700195,BRT,"[""BRT""]",1,"[""1A""]",1,10.0,1,False,transjakarta
transjakarta_The Kingdom,Simpang Mandara Permai,-6.11629390716553,106.756660461426,BRT,"[""BRT""]",1,"[""10D"", ""10K"", ""11K"", ""11Q"", ""13"", ""13A"", ""13C"", ""13D"", ""13E"", ""1A"", ""1E"", ""1H"", ""1M"", ""1N"", ""1P"", ""1R"", ""3E"", ""3F"", ""4F"", ""5F"", ""5M"", ""6"", ""6A"", ""6B"", ""6P"", ""6R"", ""7B"", ""7D"", ""7P"", ""8E"", ""8K"", ""9D"", ""9H"", ""JAK-1"", ""JAK-10"", ""JAK-11"", ""JAK-12"", ""JAK-14"", ""JAK-24"", ""JAK-34"", ""JAK-36"", ""JAK-37"", ""JAK-38"", ""JAK-39"", ""JAK-40"", ""JAK-44"", ""JAK-45"", ""JAK-47"", ""JAK-50"", ""JAK-51"", ""JAK-56"", ""JAK-58"", ""JAK-59"", ""JAK-60"", ""JAK-61"", ""JAK-64"", ""JAK-7"", ""JAK-72"", ""JAK-75"", ""JAK-77"", ""JAK-8"", ""JAK-88"", ""JAK.09"", ""JAK.10A"", ""JAK.10B"", ""JAK.112"", ""JAK.117"", ""JAK.13"", ""JAK.35"", ""JAK.41"", ""JAK.42"", ""JAK.43"", ""JAK.46"", ""JAK.49"", ""JAK.52"", ""JAK.53"", ""JAK.54"", ""JAK.71"", ""JAK.73"", ""JAK.74"", ""JAK.80"", ""JAK.84"", ""JAK.85"", ""OK-15"", ""OK-16"", ""OK-17"", ""OK-18"", ""OK-19"", ""OK-2"", ""OK-20"", ""OK-21"", ""OK-22"", ""OK-25"", ""OK-26"", ""OK-27"", ""OK-28"", ""OK-29"", ""OK-3"", ""OK-30"", ""OK-31"", ""OK-32"", ""OK-33"", ""OK-4"", ""OK-5"", ""OK-6"", ""S12"", ""S23"", ""S31"", ""TR1"", ""TR2""]",110,10.0,1,False,transjakarta
transjakarta_1943071390,Jalan Mandara Permai VI,-6.11623907089233,106.758758544922,BRT,"[""BRT""]",1,"[""10D"", ""10K"", ""11K"", ""11Q"", ""13"", ""13A"", ""13C"", ""13D"", ""13E"", ""1A"", ""1E"", ""1H"", ""1M"", ""1N"", ""1P"", ""1R"", ""3E"", ""3F"", ""4F"", ""5F"", ""5M"", ""6"", ""6A"", ""6B"", ""6P"", ""6R"", ""7B"", ""7D"", ""7P"", ""8E"", ""8K"", ""9D"", ""9H"", ""JAK-1"", ""JAK-10"", ""JAK-11"", ""JAK-12"", ""JAK-14"", ""JAK-24"", ""JAK-34"", ""JAK-36"", ""JAK-37"", ""JAK-38"", ""JAK-39"", ""JAK-40"", ""JAK-44"", ""JAK-45"", ""JAK-47"", ""JAK-50"", ""JAK-51"", ""JAK-56"", ""JAK-58"", ""JAK-59"", ""JAK-60"", ""JAK-61"", ""JAK-64"", ""JAK-7"", ""JAK-72"", ""JAK-75"", ""JAK-77"", ""JAK-8"", ""JAK-88"", ""JAK.09"", ""JAK.10A"", ""JAK.10B"", ""JAK.112"", ""JAK.117"", ""JAK.13"", ""JAK.35"", ""JAK.41"", ""JAK.42"", ""JAK.43"", ""JAK.46"", ""JAK.49"", ""JAK.52"", ""JAK.53"", ""JAK.54"", ""JAK.71"", ""JAK.73"", ""JAK.74"", ""JAK.80"", ""JAK.84"", ""JAK.85"", ""OK-15"", ""OK-16"", ""OK-17"", ""OK-18"", ""OK-19"", ""OK-2"", ""OK-20"", ""OK-21"", ""OK-22"", ""OK-25"", ""OK-26"", ""OK-27"", ""OK-28"", ""OK-29"", ""OK-3"", ""OK-30"", ""OK-31"", ""OK-32"", ""OK-33"", ""OK-4"", ""OK-5"", ""OK-6"", ""S12"", ""S23"", ""S31"", ""TR1"", ""TR2""]",110,10.0,1,False,transjakarta
transjakarta_Mediterania Boulevard,Mediterania Boulevard,-6.11602687835693,106.765060424805,BRT,"[""BRT""]",1,"[""10D"", ""10K"", ""11K"", ""11Q"", ""13"", ""13A"", ""13C"", ""13D"", ""13E"", ""1A"", ""1E"", ""1H"", ""1M"", ""1N"", ""1P"", ""1R"", ""3E"", ""3F"", ""4F"", ""5F"", ""5M"", ""6"", ""6A"", ""6B"", ""6P"", ""6R"", ""7B"", ""7D"", ""7P"", ""8E"", ""8K"", ""9D"", ""9H"", ""JAK-1"", ""JAK-10"", ""JAK-11"", ""JAK-12"", ""JAK-14"", ""JAK-24"", ""JAK-34"", ""JAK-36"", ""JAK-37"", ""JAK-38"", ""JAK-39"", ""JAK-40"", ""JAK-44"", ""JAK-45"", ""JAK-47"", ""JAK-50"", ""JAK-51"", ""JAK-56"", ""JAK-58"", ""JAK-59"", ""JAK-60"", ""JAK-61"", ""JAK-64"", ""JAK-7"", ""JAK-72"", ""JAK-75"", ""JAK-77"", ""JAK-8"", ""JAK-88"", ""JAK.09"", ""JAK.10A"", ""JAK.10B"", ""JAK.112"", ""JAK.117"", ""JAK.13"", ""JAK.35"", ""JAK.41"", ""JAK.42"", ""JAK.43"", ""JAK.46"", ""JAK.49"", ""JAK.52"", ""JAK.53"", ""JAK.54"", ""JAK.71"", ""JAK.73"", ""JAK.74"", ""JAK.80"", ""JAK.84"", ""JAK.85"", ""OK-15"", ""OK-16"", ""OK-17"", ""OK-18"", ""OK-19"", ""OK-2"", ""OK-20"", ""OK-21"", ""OK-22"", ""OK-25"", ""OK-26"", ""OK-27"", ""OK-28"", ""OK-29"", ""OK-3"", ""OK-30"", ""OK-31"", ""OK-32"", ""OK-33"", ""OK-4"", ""OK-5"", ""OK-6"", ""S12"", ""S23"", ""S31"", ""TR1"", ""TR2""]",110,10.0,1,False,transjakarta
transjakarta_Marga Satwa (arah Monas),Marga Satwa,-6.11595392227173,106.768852233887,BRT,"[""BRT""]",1,"[""10D"", ""10K"", ""11K"", ""11Q"", ""13"", ""13A"", ""13C"", ""13D"", ""13E"", ""1A"", ""1E"", ""1H"", ""1M"", ""1N"", ""1P"", ""1R"", ""3E"", ""3F"", ""4F"", ""5F"", ""5M"", ""6"", ""6A"", ""6B"", ""6P"", ""6R"", ""7B"", ""7D"", ""7P"", ""8E"", ""8K"", ""9D"", ""9H"", ""JAK-1"", ""JAK-10"", ""JAK-11"", ""JAK-12"", ""JAK-14"", ""JAK-24"", ""JAK-34"", ""JAK-36"", ""JAK-37"", ""JAK-38"", ""JAK-39"", ""JAK-40"", ""JAK-44"", ""JAK-45"", ""JAK-47"", ""JAK-50"", ""JAK-51"", ""JAK-56"", ""JAK-58"", ""JAK-59"", ""JAK-60"", ""JAK-61"", ""JAK-64"", ""JAK-7"", ""JAK-72"", ""JAK-75"", ""JAK-77"", ""JAK-8"", ""JAK-88"", ""JAK.09"", ""JAK.10A"", ""JAK.10B"", ""JAK.112"", ""JAK.117"", ""JAK.13"", ""JAK.35"", ""JAK.41"", ""JAK.42"", ""JAK.43"", ""JAK.46"", ""JAK.49"", ""JAK.52"", ""JAK.53"", ""JAK.54"", ""JAK.71"", ""JAK.73"", ""JAK.74"", ""JAK.80"", ""JAK.84"", ""JAK.85"", ""OK-15"", ""OK-16"", ""OK-17"", ""OK-18"", ""OK-19"", ""OK-2"", ""OK-20"", ""OK-21"", ""OK-22"", ""OK-25"", ""OK-26"", ""OK-27"", ""OK-28"", ""OK-29"", ""OK-3"", ""OK-30"", ""OK-31"", ""OK-32"", ""OK-33"", ""OK-4"", ""OK-5"", ""OK-6"", ""S12"", ""S23"", ""S31"", ""TR1"", ""TR2""]",110,10.0,1,False,transjakarta
transjakarta_SMAK6 Penabur (arah Monas),SMAK Penabur 6,-6.11422920227051,106.773941040039,BRT,"[""BRT""]",1,"[""10D"", ""10K"", ""11K"", ""11Q"", ""13"", ""13A"", ""13C"", ""13D"", ""13E"", ""1A"", ""1E"", ""1H"", ""1M"", ""1N"", ""1P"", ""1R"", ""3E"", ""3F"", ""4F"", ""5F"", ""5M"", ""6"", ""6A"", ""6B"", ""6P"", ""6R"", ""7B"", ""7D"", ""7P"", ""8E"", ""8K"", ""9D"", ""9H"", ""JAK-1"", ""JAK-10"", ""JAK-11"", ""JAK-12"", ""JAK-14"", ""JAK-24"", ""JAK-34"", ""JAK-36"", ""JAK-37"", ""JAK-38"", ""JAK-39"", ""JAK-40"", ""JAK-44"", ""JAK-45"", ""JAK-47"", ""JAK-50"", ""JAK-51"", ""JAK-56"", ""JAK-58"", ""JAK-59"", ""JAK-60"", ""JAK-61"", ""JAK-64"", ""JAK-7"", ""JAK-72"", ""JAK-75"", ""JAK-77"", ""JAK-8"", ""JAK-88"", ""JAK.09"", ""JAK.10A"", ""JAK.10B"", ""JAK.112"", ""JAK.117"", ""JAK.13"", ""JAK.35"", ""JAK.41"", ""JAK.42"", ""JAK.43"", ""JAK.46"", ""JAK.49"", ""JAK.52"", ""JAK.53"", ""JAK.54"", ""JAK.71"", ""JAK.73"", ""JAK.74"", ""JAK.80"", ""JAK.84"", ""JAK.85"", ""OK-15"", ""OK-16"", ""OK-17"", ""OK-18"", ""OK-19"", ""OK-2"", ""OK-20"", ""OK-21"", ""OK-22"", ""OK-25"", ""OK-26"", ""OK-27"", ""OK-28"", ""OK-29"", ""OK-3"", ""OK-30"", ""OK-31"", ""OK-32"", ""OK-33"", ""OK-4"", ""OK-5"", ""OK-6"", ""S12"", ""S23"", ""S31"", ""TR1"", ""TR2""]",110,10.0,1,False,transjakarta
transjakarta_Kompleks Karang Asri,Karang Asri,-6.11231422424316,106.773147583008,BRT,"[""BRT""]",1,"[""10D"", ""10K"", ""11K"", ""11Q"", ""12B"", ""13"", ""13A"", ""13C"", ""13D"", ""13E"", ""1A"", ""1C"", ""1E"", ""1H"", ""1K"", ""1M"", ""1N"", ""1P"", ""1R"", ""3E"", ""3F"", ""4C"", ""4D"", ""4F"", ""5F"", ""5M"", ""6"", ""6A"", ""6B"", ""6P"", ""6R"", ""7B"", ""7C"", ""7D"", ""7P"", ""8D"", ""8E"", ""8K"", ""9D"", ""9H"", ""JAK-1"", ""JAK-10"", ""JAK-11"", ""JAK-12"", ""JAK-14"", ""JAK-24"", ""JAK-34"", ""JAK-36"", ""JAK-37"", ""JAK-38"", ""JAK-39"", ""JAK-40"", ""JAK-44"", ""JAK-45"", ""JAK-47"", ""JAK-50"", ""JAK-51"", ""JAK-56"", ""JAK-58"", ""JAK-59"", ""JAK-60"", ""JAK-61"", ""JAK-64"", ""JAK-7"", ""JAK-72"", ""JAK-75"", ""JAK-77"", ""JAK-8"", ""JAK-88"", ""JAK.09"", ""JAK.10A"", ""JAK.10B"", ""JAK.112"", ""JAK.117"", ""JAK.13"", ""JAK.35"", ""JAK.41"", ""JAK.42"", ""JAK.43"", ""JAK.46"", ""JAK.49"", ""JAK.52"", ""JAK.53"", ""JAK.54"", ""JAK.71"", ""JAK.73"", ""JAK.74"", ""JAK.80"", ""JAK.84"", ""JAK.85"", ""OK-15"", ""OK-16"", ""OK-17"", ""OK-18"", ""OK-19"", ""OK-2"", ""OK-20"", ""OK-21"", ""OK-22"", ""OK-25"", ""OK-26"", ""OK-27"", ""OK-28"", ""OK-29"", ""OK-3"", ""OK-30"", ""OK-31"", ""OK-32"", ""OK-33"", ""OK-4"", ""OK-5"", ""OK-6"", ""S12"", ""S23"", ""S31"", ""TR1"", ""TR2""]",117,10.0,1,False,transjakarta
transjakarta_Muara Angke,Muara Angke,-6.10990190505981,106.774787902832,BRT,"[""BRT""]",1,"[""12B"", ""1A"", ""1C"", ""1K"", ""4C"", ""4D"", ""7C"", ""8D""]",8,10.0,1,False,transjakarta
transjakarta_R1 Baywalk Mall 1,Baywalk Mall 1,-6.10985660552979,106.778327941895,BRT,"[""BRT""]",1,"[""12B"", ""1A"", ""1C"", ""1K"", ""4C"", ""4D"", ""7C"", ""8D""]",8,10.0,1,False,transjakarta
transjakarta_B14 Baywalk Mall 2,Baywalk Mall 2,-6.11037015914917,106.779762268066,BRT,"[""BRT""]",1,"[""12B"", ""1A"", ""1C"", ""1K"", ""4C"", ""4D"", ""7C"", ""8D""]",8,10.0,1,False,transjakarta
transjakarta_Sekolah Katolik Diakonia,SD Diakonia,-6.11215448379517,106.78938293457,BRT,"[""BRT""]",1,"[""1A""]",1,10.0,1,False,transjakarta
transjakarta_Pluit Permai (arah Monas),Pluit Utara Raya,-6.11209392547607,106.792694091797,BRT,"[""BRT""]",1,"[""1A""]",1,10.0,1,False,transjakarta
transjakarta_Waduk Pluit,Waduk Pluit,-6.1132230758667,106.794891357422,BRT,"[""BRT""]",1,"[""1A""]",1,10.0,1,False,transjakarta
transjakarta_SMKN 56,SMKN 56,-6.11909675598145,106.794235229492,BRT,"[""BRT""]",1,"[""12B"", ""1A""]",2,10.0,1,False,transjakarta
transjakarta_Aston Pluit,Aston Pluit,-6.12460899353027,106.794998168945,BRT,"[""BRT""]",1,"[""12B"", ""1A""]",2,10.0,1,False,transjakarta
transjakarta_Landmark Autoplaza,Landmark Pluit Auto Plaza,-6.12522125244141,106.799705505371,BRT,"[""BRT""]",1,"[""10A"", ""12"", ""12B"", ""12F"", ""1A"", ""1C"", ""1K"", ""4C"", ""4D"", ""7C"", ""8D""]",11,10.0,1,False,transjakarta
transjakarta_R3 SDN Penjaringan,SDN Penjaringan,-6.12512922286987,106.802589416504,BRT,"[""BRT""]",1,"[""12B"", ""1A"", ""1C"", ""1K"", ""4C"", ""4D"", ""7C"", ""8D""]",8,10.0,1,False,transjakarta
transjakarta_R4 Luar Batang,Masjid Luar Batang,-6.12632942199707,106.804405212402,BRT,"[""BRT""]",1,"[""12B"", ""1A"", ""1C"", ""1K"", ""4C"", ""4D"", ""7C"", ""8D""]",8,10.0,1,False,transjakarta
transjakarta_Pakin,Pakin,-6.12742280960083,106.804634094238,BRT,"[""BRT""]",1,"[""10A"", ""12"", ""12B"", ""12F"", ""1A"", ""1C"", ""1K"", ""4C"", ""4D"", ""7C"", ""8D""]",11,10.0,1,False,transjakarta
transjakarta_Gedong Panjang,Gedong Panjang,-6.13260650634766,106.805946350098,BRT,"[""BRT""]",1,"[""12"", ""12B"", ""1A"", ""1C"", ""1K"", ""4C"", ""4D"", ""7C"", ""8D""]",9,10.0,1,False,transjakarta
transjakarta_Museum Fatalitah,Museum Fatahillah,-6.13390779495239,106.812103271484,BRT,"[""BRT""]",1,"[""12"", ""12B"", ""1A""]",3,10.0,1,False,transjakarta
transjakarta_R167 BNI 46,BNI 46,-6.13590621948242,106.814262390137,BRT,"[""BRT""]",1,"[""10D"", ""10K"", ""11K"", ""11Q"", ""12B"", ""13"", ""13A"", ""13C"", ""13D"", ""13E"", ""1A"", ""1E"", ""1M"", ""1N"", ""1P"", ""1R"", ""3E"", ""3F"", ""4F"", ""5F"", ""5M"", ""6"", ""6A"", ""6B"", ""6P"", ""7B"", ""7P"", ""8E"", ""8K"", ""9D"", ""9H"", ""GR5"", ""JAK-1"", ""JAK-10"", ""JAK-11"", ""JAK-12"", ""JAK-14"", ""JAK-24"", ""JAK-34"", ""JAK-36"", ""JAK-37"", ""JAK-38"", ""JAK-39"", ""JAK-40"", ""JAK-44"", ""JAK-45"", ""JAK-47"", ""JAK-50"", ""JAK-51"", ""JAK-56"", ""JAK-58"", ""JAK-59"", ""JAK-60"", ""JAK-61"", ""JAK-64"", ""JAK-7"", ""JAK-72"", ""JAK-75"", ""JAK-77"", ""JAK-88"", ""JAK.10A"", ""JAK.10B"", ""JAK.112"", ""JAK.117"", ""JAK.13"", ""JAK.35"", ""JAK.41"", ""JAK.42"", ""JAK.43"", ""JAK.46"", ""JAK.49"", ""JAK.52"", ""JAK.53"", ""JAK.54"", ""JAK.71"", ""JAK.73"", ""JAK.74"", ""JAK.80"", ""JAK.84"", ""JAK.85"", ""OK-15"", ""OK-16"", ""OK-17"", ""OK-18"", ""OK-19"", ""OK-2"", ""OK-20"", ""OK-21"", ""OK-22"", ""OK-25"", ""OK-26"", ""OK-27"", ""OK-28"", ""OK-29"", ""OK-3"", ""OK-30"", ""OK-31"", ""OK-32"", ""OK-33"", ""OK-4"", ""OK-5"", ""OK-6"", ""S12"", ""S23"", ""S31""]",105,10.0,1,False,transjakarta
